pomId,groupId,artifactId,scope,
com.fasterxml.jackson.core:jackson-databind:bundle:2.14.1,org.powermock,powermock-module-junit4,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.14.1,org.powermock,powermock-api-mockito2,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.14.1,com.google.guava,guava-testlib,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.14.1,javax.measure,jsr-275,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.14.1,org.openjdk.jol,jol-core,test,
jakarta.transaction:jakarta.transaction-api:jar:2.0.0,jakarta.enterprise,jakarta.enterprise.cdi-api,provided,
jakarta.transaction:jakarta.transaction-api:jar:2.0.0,jakarta.interceptor,jakarta.interceptor-api,provided,
net.java.dev.jna:jna-platform:jar:5.8.0,net.java.dev.jna,jna,null,
[inherited]:httpcore:jar:[inherited],junit,junit,null,
[inherited]:curator-client:bundle:2.7.1,org.slf4j,slf4j-api,null,
[inherited]:curator-client:bundle:2.7.1,org.mockito,mockito-core,test,
[inherited]:curator-client:bundle:2.7.1,org.apache.curator,curator-test,test,
com.novocode:junit-interface:jar:0.11,junit,junit,null,
com.novocode:junit-interface:jar:0.11,org.scala-sbt,test-interface,null,
org.scala-lang:scala-reflect:jar:2.12.3,org.scala-lang,scala-library,null,
[inherited]:jersey-server:bundle:[inherited],asm,asm,null,
[inherited]:jersey-server:bundle:[inherited],javax.persistence,persistence-api,provided,
[inherited]:jersey-server:bundle:[inherited],javax.mail,mail,provided,
[inherited]:jersey-server:bundle:[inherited],javax.xml.bind,jaxb-api,provided,
[inherited]:jersey-server:bundle:[inherited],javax.servlet,javax.servlet-api,provided,
[inherited]:jersey-server:bundle:[inherited],javax.servlet,jsp-api,provided,
[inherited]:jersey-server:bundle:[inherited],org.glassfish,javax.ejb,provided,
[inherited]:jersey-server:bundle:[inherited],org.jboss.weld,weld-osgi-bundle,provided,
[inherited]:jersey-server:bundle:[inherited],ant,ant,provided,
[inherited]:jersey-server:bundle:[inherited],org.osgi,osgi_R4_core,provided,
[inherited]:jersey-server:bundle:[inherited],junit,junit,test,
[inherited]:jersey-server:bundle:[inherited],org.apache.commons,commons-io,test,
[inherited]:jersey-json:bundle:[inherited],org.codehaus.jettison,jettison,null,
[inherited]:jersey-json:bundle:[inherited],com.sun.xml.bind,jaxb-impl,null,
[inherited]:jersey-json:bundle:[inherited],org.codehaus.jackson,jackson-core-asl,null,
[inherited]:jersey-json:bundle:[inherited],org.codehaus.jackson,jackson-mapper-asl,null,
[inherited]:jersey-json:bundle:[inherited],org.codehaus.jackson,jackson-jaxrs,null,
[inherited]:jersey-json:bundle:[inherited],org.codehaus.jackson,jackson-xc,null,
[inherited]:jersey-json:bundle:[inherited],junit,junit,test,
org.junit.jupiter:junit-jupiter-api:jar:5.9.2,org.opentest4j,opentest4j,compile,
org.junit.jupiter:junit-jupiter-api:jar:5.9.2,org.junit.platform,junit-platform-commons,compile,
org.junit.jupiter:junit-jupiter-api:jar:5.9.2,org.apiguardian,apiguardian-api,compile,
org.powermock:powermock-core:jar:2.0.9,org.powermock,powermock-reflect,compile,
org.powermock:powermock-core:jar:2.0.9,org.javassist,javassist,compile,
org.powermock:powermock-core:jar:2.0.9,net.bytebuddy,byte-buddy,compile,
org.powermock:powermock-core:jar:2.0.9,net.bytebuddy,byte-buddy-agent,compile,
org.junit.platform:junit-platform-engine:jar:1.9.2,org.opentest4j,opentest4j,compile,
org.junit.platform:junit-platform-engine:jar:1.9.2,org.junit.platform,junit-platform-commons,compile,
org.junit.platform:junit-platform-engine:jar:1.9.2,org.apiguardian,apiguardian-api,compile,
org.junit.jupiter:junit-jupiter-params:jar:5.9.2,org.junit.jupiter,junit-jupiter-api,compile,
org.junit.jupiter:junit-jupiter-params:jar:5.9.2,org.apiguardian,apiguardian-api,compile,
[inherited]:truth:jar:[inherited],com.google.guava,guava,null,
[inherited]:truth:jar:[inherited],org.checkerframework,checker-compat-qual,null,
[inherited]:truth:jar:[inherited],org.checkerframework,checker-qual,test,
[inherited]:truth:jar:[inherited],junit,junit,null,
[inherited]:truth:jar:[inherited],com.googlecode.java-diff-utils,diffutils,null,
[inherited]:truth:jar:[inherited],com.google.gwt,gwt-user,provided,
[inherited]:truth:jar:[inherited],com.google.auto.value,auto-value-annotations,null,
[inherited]:truth:jar:[inherited],com.google.auto.value,auto-value,provided,
[inherited]:truth:jar:[inherited],com.google.guava,guava-gwt,test,
[inherited]:truth:jar:[inherited],com.google.guava,guava-testlib,test,
[inherited]:truth:jar:[inherited],com.google.testing.compile,compile-testing,test,
[inherited]:truth:jar:[inherited],com.google.errorprone,error_prone_annotations,null,
[inherited]:truth:jar:[inherited],org.ow2.asm,asm,null,
[inherited]:slf4j-jdk14:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:slf4j-jdk14:jar:[inherited],org.slf4j,slf4j-api,test,
[inherited]:jakarta.xml.bind-api:jar:[inherited],jakarta.activation,jakarta.activation-api,null,
org.junit.vintage:junit-vintage-engine:jar:5.8.2,org.junit.platform,junit-platform-engine,compile,
org.junit.vintage:junit-vintage-engine:jar:5.8.2,junit,junit,compile,
org.junit.vintage:junit-vintage-engine:jar:5.8.2,org.apiguardian,apiguardian-api,compile,
[inherited]:byte-buddy:jar:[inherited],net.java.dev.jna,jna,provided,
[inherited]:byte-buddy:jar:[inherited],net.java.dev.jna,jna-platform,provided,
[inherited]:byte-buddy:jar:[inherited],com.google.code.findbugs,findbugs-annotations,provided,
[inherited]:byte-buddy:jar:[inherited],com.google.code.findbugs,jsr305,provided,
[inherited]:jmh-generator-annprocess:jar:[inherited],org.openjdk.jmh,jmh-core,null,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,com.fasterxml.jackson.core,jackson-annotations,null,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,com.fasterxml.jackson.core,jackson-core,null,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,org.powermock,powermock-core,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,org.powermock,powermock-module-junit4,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,org.powermock,powermock-api-mockito2,test,
com.fasterxml.jackson.core:jackson-databind:bundle:2.11.0,javax.measure,jsr-275,test,
[inherited]:maven-resolver-spi:jar:[inherited],org.apache.maven.resolver,maven-resolver-api,null,
[inherited]:maven-resolver-spi:jar:[inherited],junit,junit,test,
[inherited]:maven-resolver-spi:jar:[inherited],org.hamcrest,hamcrest-core,test,
[inherited]:jmh-generator-annprocess:jar:[inherited],org.openjdk.jmh,jmh-core,null,
net.minidev:accessors-smart:bundle:2.5.0,org.junit.jupiter,junit-jupiter-api,test,
net.minidev:accessors-smart:bundle:2.5.0,org.ow2.asm,asm,null,
com.github.stephenc.jcip:jcip-annotations:jar:1.0-1,junit,junit,test,
org.scala-lang:scala-compiler:jar:2.12.0,org.scala-lang,scala-library,null,
org.scala-lang:scala-compiler:jar:2.12.0,org.scala-lang,scala-reflect,null,
org.scala-lang:scala-compiler:jar:2.12.0,org.scala-lang.modules,scala-xml_2.12,null,
org.scala-lang:scala-compiler:jar:2.12.0,jline,jline,null,
org.powermock:powermock-core:jar:2.0.7,org.powermock,powermock-reflect,compile,
org.powermock:powermock-core:jar:2.0.7,org.javassist,javassist,compile,
org.powermock:powermock-core:jar:2.0.7,net.bytebuddy,byte-buddy,compile,
org.powermock:powermock-core:jar:2.0.7,net.bytebuddy,byte-buddy-agent,compile,
org.junit.jupiter:junit-jupiter:jar:5.6.0,org.junit.jupiter,junit-jupiter-api,compile,
org.junit.jupiter:junit-jupiter:jar:5.6.0,org.junit.jupiter,junit-jupiter-params,compile,
org.junit.jupiter:junit-jupiter:jar:5.6.0,org.junit.jupiter,junit-jupiter-engine,runtime,
org.codehaus.jackson:jackson-jaxrs:jar:1.9.13,org.codehaus.jackson,jackson-core-asl,null,
org.codehaus.jackson:jackson-jaxrs:jar:1.9.13,org.codehaus.jackson,jackson-mapper-asl,null,
[inherited]:jmock-legacy:jar:[inherited],junit,junit,test,
[inherited]:jmock-legacy:jar:[inherited],org.jmock,jmock,compile,
[inherited]:jmock-legacy:jar:[inherited],org.jmock,jmock,test,
[inherited]:jmock-legacy:jar:[inherited],org.jmock,jmock-junit4,test,
[inherited]:jmock-legacy:jar:[inherited],org.objenesis,objenesis,null,
[inherited]:guice:jar:[inherited],javax.inject,javax.inject,null,
[inherited]:guice:jar:[inherited],aopalliance,aopalliance,null,
[inherited]:guice:jar:[inherited],com.google.guava,guava,null,
[inherited]:guice:jar:[inherited],org.ow2.asm,asm,null,
[inherited]:guice:jar:[inherited],cglib,cglib,null,
[inherited]:guice:jar:[inherited],javax.inject,javax.inject-tck,test,
[inherited]:guice:jar:[inherited],com.google.guava,guava-testlib,test,
[inherited]:guice:jar:[inherited],org.springframework,spring-beans,test,
[inherited]:guice:jar:[inherited],biz.aQute,bnd,test,
[inherited]:guice:jar:[inherited],org.apache.felix,org.apache.felix.framework,test,
[inherited]:jetty-io:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-io:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
ch.qos.cal10n.plugins:maven-cal10n-plugin:maven-plugin:[inherited],org.apache.maven,maven-plugin-api,null,
ch.qos.cal10n.plugins:maven-cal10n-plugin:maven-plugin:[inherited],org.apache.maven,maven-artifact-manager,null,
ch.qos.cal10n.plugins:maven-cal10n-plugin:maven-plugin:[inherited],ch.qos.cal10n,cal10n-api,null,
ch.qos.cal10n.plugins:maven-cal10n-plugin:maven-plugin:[inherited],junit,junit,test,
org.sonatype.sisu:sisu-guice:jar:[inherited],org.slf4j,slf4j-api,null,
org.sonatype.sisu:sisu-guice:jar:[inherited],javax.inject,javax.inject,null,
org.sonatype.sisu:sisu-guice:jar:[inherited],aopalliance,aopalliance,null,
org.sonatype.sisu:sisu-guice:jar:[inherited],com.google.guava,guava,null,
org.sonatype.sisu:sisu-guice:jar:[inherited],org.ow2.asm,asm,provided,
org.sonatype.sisu:sisu-guice:jar:[inherited],cglib,cglib,provided,
org.sonatype.sisu:sisu-guice:jar:[inherited],javax.inject,javax.inject-tck,test,
org.sonatype.sisu:sisu-guice:jar:[inherited],com.google.guava,guava-testlib,test,
org.sonatype.sisu:sisu-guice:jar:[inherited],org.springframework,spring-beans,test,
org.sonatype.sisu:sisu-guice:jar:[inherited],biz.aQute,bnd,test,
org.sonatype.sisu:sisu-guice:jar:[inherited],org.apache.felix,org.apache.felix.framework,test,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:byte-buddy:jar:[inherited],com.google.code.findbugs,findbugs-annotations,provided,
[inherited]:byte-buddy-agent:jar:[inherited],net.java.dev.jna,jna,provided,
[inherited]:byte-buddy-agent:jar:[inherited],net.java.dev.jna,jna-platform,provided,
[inherited]:byte-buddy-agent:jar:[inherited],junit,junit,test,
[inherited]:byte-buddy-agent:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:byte-buddy-agent:jar:[inherited],net.bytebuddy,byte-buddy,test,
org.yaml:snakeyaml:bundle:1.10,junit,junit,test,
org.yaml:snakeyaml:bundle:1.10,org.springframework,spring,test,
org.yaml:snakeyaml:bundle:1.10,org.apache.velocity,velocity,test,
org.yaml:snakeyaml:bundle:1.10,joda-time,joda-time,test,
org.powermock:powermock-api-easymock:jar:1.5.2,org.easymock,easymock,null,
org.powermock:powermock-api-easymock:jar:1.5.2,org.powermock,powermock-api-support,null,
[inherited]:slf4j-jdk14:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:slf4j-jdk14:jar:[inherited],org.slf4j,slf4j-api,test,
org.springframework:spring-context:jar:3.2.17.RELEASE,backport-util-concurrent,backport-util-concurrent,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,javax.ejb,ejb-api,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,javax.inject,javax.inject,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,javax.persistence,persistence-api,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,javax.validation,validation-api,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,joda-time,joda-time,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.apache.geronimo.specs,geronimo-jms_1.1_spec,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.aspectj,aspectjweaver,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.beanshell,bsh,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.codehaus.groovy,groovy-all,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.hibernate,hibernate-validator,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.jruby,jruby,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.springframework,spring-aop,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.springframework,spring-beans,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.springframework,spring-expression,compile,
org.springframework:spring-context:jar:3.2.17.RELEASE,org.springframework,spring-instrument,compile,
[inherited]:activemq-openwire-legacy:jar:[inherited],org.apache.activemq,activemq-client,null,
[inherited]:jetty-continuation:jar:[inherited],javax.servlet,javax.servlet-api,provided,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-continuation,null,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-http,null,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-webapp,provided,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-servlets:jar:[inherited],javax.servlet,javax.servlet-api,provided,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-io,null,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty,jetty-jmx,test,
[inherited]:jetty-servlets:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:maven-plugin-api:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-plugin-api:jar:[inherited],org.apache.maven,maven-artifact,null,
[inherited]:maven-plugin-api:jar:[inherited],org.eclipse.sisu,org.eclipse.sisu.plexus,null,
[inherited]:maven-plugin-api:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-plugin-api:jar:[inherited],org.codehaus.plexus,plexus-classworlds,null,
[inherited]:jetty-server:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:jetty-server:jar:[inherited],javax.servlet,javax.servlet-api,null,
[inherited]:jetty-server:jar:[inherited],org.eclipse.jetty,jetty-http,null,
[inherited]:jetty-server:jar:[inherited],org.eclipse.jetty,jetty-io,null,
[inherited]:jetty-server:jar:[inherited],org.eclipse.jetty,jetty-xml,test,
[inherited]:jetty-server:jar:[inherited],org.eclipse.jetty,jetty-jmx,null,
[inherited]:jetty-server:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:jetty-security:jar:[inherited],org.eclipse.jetty,jetty-server,null,
[inherited]:jetty-security:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
com.lmax:disruptor:jar:3.4.2,junit,junit,test,
org.apache.ant:ant-junit:jar:1.9.7,org.apache.ant,ant,compile,
org.apache.ant:ant-junit:jar:1.9.7,junit,junit,compile,
[inherited]:json-smart:bundle:[inherited],junit,junit,test,
[inherited]:json-smart:bundle:[inherited],net.minidev,accessors-smart,null,
[inherited]:jsch.agentproxy.sshagent:bundle:[inherited],com.jcraft,jsch.agentproxy.core,null,
[inherited]:jetty-webapp:jar:[inherited],org.eclipse.jetty,jetty-xml,null,
[inherited]:jetty-webapp:jar:[inherited],junit,junit,test,
[inherited]:jetty-webapp:jar:[inherited],org.eclipse.jetty,jetty-servlet,null,
[inherited]:jetty-webapp:jar:[inherited],org.eclipse.jetty,jetty-jmx,null,
[inherited]:flexmark-ext-gfm-issues:jar:[inherited],com.vladsch.flexmark,flexmark-util,null,
[inherited]:flexmark-ext-gfm-issues:jar:[inherited],com.vladsch.flexmark,flexmark,null,
[inherited]:flexmark-ext-gfm-issues:jar:[inherited],com.vladsch.flexmark,flexmark-test-util,test,
[inherited]:flexmark-ext-gfm-issues:jar:[inherited],com.vladsch.flexmark,flexmark-core-test,test,
[inherited]:openhtmltopdf-jsoup-dom-converter:jar:[inherited],org.jsoup,jsoup,null,
[inherited]:openhtmltopdf-jsoup-dom-converter:jar:[inherited],junit,junit,test,
[inherited]:flexmark-ext-jekyll-front-matter:jar:[inherited],com.vladsch.flexmark,flexmark-util,null,
[inherited]:flexmark-ext-jekyll-front-matter:jar:[inherited],com.vladsch.flexmark,flexmark,null,
[inherited]:flexmark-ext-jekyll-front-matter:jar:[inherited],com.vladsch.flexmark,flexmark-ext-yaml-front-matter,null,
[inherited]:flexmark-ext-jekyll-front-matter:jar:[inherited],com.vladsch.flexmark,flexmark-test-util,test,
[inherited]:flexmark-ext-jekyll-front-matter:jar:[inherited],com.vladsch.flexmark,flexmark-core-test,test,
[inherited]:flexmark-ext-gfm-tasklist:jar:[inherited],com.vladsch.flexmark,flexmark-util,null,
[inherited]:flexmark-ext-gfm-tasklist:jar:[inherited],com.vladsch.flexmark,flexmark,null,
[inherited]:flexmark-ext-gfm-tasklist:jar:[inherited],com.vladsch.flexmark,flexmark-test-util,test,
[inherited]:flexmark-ext-gfm-tasklist:jar:[inherited],com.vladsch.flexmark,flexmark-core-test,test,
[inherited]:xmpbox:bundle:[inherited],junit,junit,null,
[inherited]:xmpbox:bundle:[inherited],commons-logging,commons-logging,null,
[inherited]:powermock-module-junit4:jar:[inherited],junit,junit,compile,
[inherited]:powermock-module-junit4:jar:[inherited],org.easymock,easymock,test,
[inherited]:powermock-module-junit4:jar:[inherited],cglib,cglib-nodep,test,
[inherited]:powermock-module-junit4:jar:[inherited],org.powermock,powermock-module-junit4-common,null,
[inherited]:powermock-reflect:jar:[inherited],junit,junit,test,
[inherited]:powermock-reflect:jar:[inherited],org.objenesis,objenesis,null,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,org.slf4j,slf4j-api,provided,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,junit,junit,test,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,org.mockito,mockito-all,test,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,org.slf4j,slf4j-simple,test,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,org.rnorth.visible-assertions,visible-assertions,test,
org.rnorth.duct-tape:duct-tape:jar:1.0.8,org.jetbrains,annotations,null,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.ops4j.base,ops4j-base-lang,null,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.ops4j.base,ops4j-base-util-property,null,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.ops4j.pax.swissbox,pax-swissbox-optional-jcl,null,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.ops4j.pax.url,pax-url-commons,null,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.osgi,org.osgi.core,provided,
org.ops4j.pax.url:pax-url-classpath:bundle:[inherited],org.osgi,org.osgi.compendium,provided,
